PassengerId,HomePlanet,CryoSleep,Cabin,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Name,Transported,CabinProcessed,Num,Deck,Side,Group,GroupNum,encTransported,encCryoSleep,encSide,encVIP,MoneySpent,logMoneySpent,spentMoney,residuals,binAge,isKid,Deck_A,Deck_B,Deck_C,Deck_D,Deck_E,Deck_F,Deck_G,Deck_T,Destination_55 Cancri e,Destination_PSO J318.5-22,Destination_TRAPPIST-1e,HomePlanet_Earth,HomePlanet_Europa,HomePlanet_Mars
0091_01,Earth,True,G/16/S,TRAPPIST-1e,26.0,False,,0.0,0.0,0.0,0.0,Deanne Yorkland,True,G/16/S,16.0,G,S,91.0,1.0,1.0,1.0,1.0,0.0,,,0,0.0,"(24.0, 27.0]",0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
0091_02,Earth,False,F/20/S,TRAPPIST-1e,27.0,False,1.0,697.0,31.0,188.0,0.0,Tinez Yorkland,False,F/20/S,20.0,F,S,91.0,2.0,0.0,0.0,1.0,0.0,917.0,6.822197390620491,1,0.0,"(24.0, 27.0]",0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
0092_01,Earth,False,G/9/P,TRAPPIST-1e,19.0,False,0.0,0.0,670.0,1.0,34.0,Gracy Dunnisey,False,G/9/P,9.0,G,P,92.0,1.0,0.0,0.0,0.0,0.0,705.0,6.559615237493242,1,0.0,"(18.0, 21.0]",0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
0092_02,Earth,True,G/9/P,TRAPPIST-1e,0.0,False,0.0,0.0,,0.0,0.0,Stald Hewson,True,G/9/P,9.0,G,P,92.0,2.0,1.0,1.0,0.0,0.0,,,0,0.0,"(-0.001, 13.0]",1,0,0,0,0,0,0,1,0,0,0,1,1,0,0
0092_03,Earth,True,G/9/P,TRAPPIST-1e,3.0,False,0.0,0.0,0.0,0.0,0.0,Tiney Hewson,True,G/9/P,9.0,G,P,92.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0.0,"(-0.001, 13.0]",1,0,0,0,0,0,0,1,0,0,0,1,1,0,0
0097_01,Europa,False,A/2/S,TRAPPIST-1e,54.0,False,0.0,1208.0,0.0,3.0,637.0,Alchium Fictful,False,A/2/S,2.0,A,S,97.0,1.0,0.0,0.0,1.0,0.0,1848.0,7.522400231387125,1,0.0,"(49.0, 79.0]",0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
0098_01,Earth,False,G/11/P,TRAPPIST-1e,26.0,False,0.0,856.0,5.0,32.0,0.0,Doria Carezquez,False,G/11/P,11.0,G,P,98.0,1.0,0.0,0.0,0.0,0.0,893.0,6.795705775173514,1,0.0,"(24.0, 27.0]",0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
0098_02,Earth,False,G/11/P,TRAPPIST-1e,26.0,False,0.0,2811.0,957.0,0.0,87.0,Leence Carezquez,True,G/11/P,11.0,G,P,98.0,2.0,1.0,0.0,0.0,0.0,3855.0,8.257385655730436,1,-1.0,"(24.0, 27.0]",0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
0099_01,Earth,False,F/19/P,PSO J318.5-22,23.0,False,311.0,427.0,526.0,37.0,0.0,Aliey Leetersoney,False,F/19/P,19.0,F,P,99.0,1.0,0.0,0.0,0.0,0.0,1301.0,7.171656822768514,1,0.0,"(21.0, 24.0]",0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
0099_02,Earth,Null,G/12/P,TRAPPIST-1e,2.0,False,0.0,0.0,0.0,0.0,0.0,Thewis Connelson,True,G/12/P,12.0,G,P,99.0,2.0,1.0,,0.0,0.0,0.0,0.0,0,-1.0,"(-0.001, 13.0]",1,0,0,0,0,0,0,1,0,0,0,1,1,0,0
0101_01,Mars,True,Null,TRAPPIST-1e,31.0,False,0.0,0.0,0.0,0.0,0.0,Book Trad,True,Null/nan/Null,,Null,Null,101.0,1.0,1.0,1.0,,0.0,0.0,0.0,0,0.0,"(27.0, 31.0]",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0102_01,Earth,False,F/23/S,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,830.0,91.0,Ritany Holson,False,F/23/S,23.0,F,S,102.0,1.0,0.0,0.0,1.0,0.0,921.0,6.826545223556594,1,0.0,"(13.0, 18.0]",0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
0103_01,Earth,False,F/24/S,TRAPPIST-1e,24.0,False,0.0,,0.0,0.0,17.0,Arlen Mclainez,True,F/24/S,24.0,F,S,103.0,1.0,1.0,0.0,1.0,0.0,,,0,-1.0,"(21.0, 24.0]",0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
0103_02,Earth,True,G/18/S,55 Cancri e,9.0,False,0.0,0.0,0.0,0.0,0.0,Shaele Mclainez,True,G/18/S,18.0,G,S,103.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0.0,"(-0.001, 13.0]",1,0,0,0,0,0,0,1,0,1,0,0,1,0,0
0103_03,Earth,True,G/18/S,TRAPPIST-1e,6.0,False,0.0,0.0,0.0,0.0,0.0,Fanne Mclainez,False,G/18/S,18.0,G,S,103.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0,1.0,"(-0.001, 13.0]",1,0,0,0,0,0,0,1,0,0,0,1,1,0,0
0105_01,Earth,Null,F/21/P,TRAPPIST-1e,27.0,False,0.0,0.0,570.0,2.0,131.0,Carry Cleachrand,False,F/21/P,21.0,F,P,105.0,1.0,0.0,,0.0,0.0,703.0,6.556778356158042,1,0.0,"(24.0, 27.0]",0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
0107_01,Mars,False,D/2/S,TRAPPIST-1e,21.0,False,1743.0,5.0,17.0,0.0,0.0,Coobix Hart,False,D/2/S,2.0,D,S,107.0,1.0,0.0,0.0,1.0,0.0,1765.0,7.476472381163905,1,0.0,"(18.0, 21.0]",0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
0108_01,Earth,True,G/19/S,TRAPPIST-1e,23.0,False,0.0,0.0,0.0,0.0,0.0,Natald Handertiz,False,G/19/S,19.0,G,S,108.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0,1.0,"(21.0, 24.0]",0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
0108_02,Earth,False,G/19/S,TRAPPIST-1e,31.0,False,562.0,0.0,326.0,0.0,0.0,Null,False,G/19/S,19.0,G,S,108.0,2.0,0.0,0.0,1.0,0.0,888.0,6.790097235513905,1,0.0,"(27.0, 31.0]",0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
0108_03,Earth,False,G/19/S,TRAPPIST-1e,0.0,Null,0.0,0.0,0.0,0.0,0.0,Oline Handertiz,True,G/19/S,19.0,G,S,108.0,3.0,1.0,0.0,1.0,,0.0,0.0,0,-1.0,"(-0.001, 13.0]",1,0,0,0,0,0,0,1,0,0,0,1,1,0,0
0110_01,Europa,False,Null,TRAPPIST-1e,32.0,False,0.0,410.0,6.0,3929.0,764.0,Graviph Aloubtled,False,Null/nan/Null,,Null,Null,110.0,1.0,0.0,0.0,,0.0,5109.0,8.53895468319775,1,0.0,"(31.0, 35.0]",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0110_02,Europa,Null,B/5/P,TRAPPIST-1e,40.0,False,0.0,331.0,0.0,0.0,1687.0,Aldeba Bootious,False,B/5/P,5.0,B,P,110.0,2.0,0.0,,0.0,0.0,2018.0,7.610357618312838,1,0.0,"(35.0, 41.0]",0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
0110_03,Europa,False,B/5/P,TRAPPIST-1e,42.0,False,2209.0,11418.0,0.0,1868.0,445.0,Alaratz Aloubtled,True,B/5/P,5.0,B,P,110.0,3.0,1.0,0.0,0.0,0.0,15940.0,9.676649685633649,1,-1.0,"(41.0, 49.0]",0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
0110_04,Europa,True,B/5/P,TRAPPIST-1e,28.0,False,0.0,0.0,0.0,0.0,0.0,Izark Aloubtled,True,B/5/P,5.0,B,P,110.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0.0,"(27.0, 31.0]",0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
0111_01,Europa,True,E/6/S,TRAPPIST-1e,29.0,False,0.0,0.0,0.0,0.0,0.0,Aldera Supred,True,E/6/S,6.0,E,S,111.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0.0,"(27.0, 31.0]",0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
0112_01,Europa,False,B/1/S,55 Cancri e,48.0,True,0.0,2537.0,87.0,17.0,13.0,Moth Cowtale,True,B/1/S,1.0,B,S,112.0,1.0,1.0,0.0,1.0,1.0,2654.0,7.884199933676039,1,-1.0,"(41.0, 49.0]",0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
0113_01,Earth,False,F/23/P,TRAPPIST-1e,64.0,False,0.0,0.0,804.0,0.0,0.0,Idary Carvis,True,F/23/P,23.0,F,P,113.0,1.0,1.0,0.0,0.0,0.0,804.0,6.690842277418564,1,-1.0,"(49.0, 79.0]",0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
0114_01,Earth,False,G/20/S,TRAPPIST-1e,27.0,False,82.0,157.0,429.0,238.0,1.0,Maura Beckerson,False,G/20/S,20.0,G,S,114.0,1.0,0.0,0.0,1.0,0.0,907.0,6.811244378601294,1,0.0,"(24.0, 27.0]",0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
0115_01,Mars,Null,F/24/P,TRAPPIST-1e,26.0,False,0.0,0.0,0.0,0.0,,Rohs Pead,True,F/24/P,24.0,F,P,115.0,1.0,1.0,,0.0,0.0,,,0,-1.0,"(24.0, 27.0]",0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
0116_01,Europa,False,D/4/P,TRAPPIST-1e,33.0,False,1.0,2223.0,0.0,12.0,404.0,Alhenah Suptive,True,D/4/P,4.0,D,P,116.0,1.0,1.0,0.0,0.0,0.0,2640.0,7.878912912297133,1,-1.0,"(31.0, 35.0]",0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
0119_01,Null,False,A/0/P,TRAPPIST-1e,39.0,False,0.0,2344.0,0.0,65.0,6898.0,Batan Coning,False,A/0/P,0.0,A,P,119.0,1.0,0.0,0.0,0.0,0.0,9307.0,9.138629524422182,1,0.0,"(35.0, 41.0]",0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0119_02,Europa,True,A/0/P,TRAPPIST-1e,13.0,False,0.0,0.0,0.0,0.0,0.0,Kleeiak Coning,True,A/0/P,0.0,A,P,119.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0.0,"(-0.001, 13.0]",1,1,0,0,0,0,0,0,0,0,0,1,0,1,0
0120_01,Mars,True,F/25/P,TRAPPIST-1e,24.0,False,0.0,0.0,0.0,0.0,,Bees Sacre,True,F/25/P,25.0,F,P,120.0,1.0,1.0,1.0,0.0,0.0,,,0,0.0,"(21.0, 24.0]",0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
0122_01,Earth,False,G/21/S,TRAPPIST-1e,29.0,False,0.0,0.0,0.0,699.0,74.0,Shelle Hayder,False,G/21/S,21.0,G,S,122.0,1.0,0.0,0.0,1.0,0.0,773.0,6.651571873589727,1,0.0,"(27.0, 31.0]",0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
0123_01,Earth,False,F/27/P,TRAPPIST-1e,18.0,False,55.0,597.0,49.0,0.0,1.0,Iree Fielson,False,F/27/P,27.0,F,P,123.0,1.0,0.0,0.0,0.0,0.0,702.0,6.555356891810665,1,0.0,"(13.0, 18.0]",0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
0126_01,Mars,True,F/27/S,TRAPPIST-1e,67.0,False,0.0,0.0,0.0,0.0,0.0,Milly Mish,True,F/27/S,27.0,F,S,126.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0.0,"(49.0, 79.0]",0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
0127_01,Mars,False,E/7/S,TRAPPIST-1e,35.0,False,701.0,0.0,296.0,0.0,25.0,Miloss Mesty,False,E/7/S,7.0,E,S,127.0,1.0,0.0,0.0,1.0,0.0,1022.0,6.930494765951626,1,0.0,"(31.0, 35.0]",0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
0128_01,Mars,False,D/3/S,TRAPPIST-1e,61.0,True,2353.0,334.0,9.0,316.0,2.0,Grohs Fles,False,D/3/S,3.0,D,S,128.0,1.0,0.0,0.0,1.0,1.0,3014.0,8.011355109161286,1,0.0,"(49.0, 79.0]",0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
0128_02,Mars,False,E/8/S,TRAPPIST-1e,45.0,False,2103.0,6.0,0.0,0.0,0.0,Barave Fles,False,E/8/S,8.0,E,S,128.0,2.0,0.0,0.0,1.0,0.0,2109.0,7.654443226470112,1,0.0,"(41.0, 49.0]",0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
0129_01,Earth,True,G/22/S,PSO J318.5-22,22.0,False,0.0,0.0,,0.0,0.0,Race Fowles,True,G/22/S,22.0,G,S,129.0,1.0,1.0,1.0,1.0,0.0,,,0,0.0,"(21.0, 24.0]",0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
0133_01,Mars,True,F/29/S,TRAPPIST-1e,19.0,False,0.0,0.0,0.0,0.0,0.0,Flynx Blie,True,F/29/S,29.0,F,S,133.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0.0,"(18.0, 21.0]",0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
0133_02,Mars,False,D/5/S,TRAPPIST-1e,36.0,False,2738.0,0.0,0.0,0.0,0.0,Egrasp Blie,False,D/5/S,5.0,D,S,133.0,2.0,0.0,0.0,1.0,0.0,2738.0,7.915348169263078,1,0.0,"(35.0, 41.0]",0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
0134_01,Earth,False,G/17/P,TRAPPIST-1e,19.0,False,0.0,14.0,730.0,0.0,0.0,Camina Harmontry,True,G/17/P,17.0,G,P,134.0,1.0,1.0,0.0,0.0,0.0,744.0,6.61338421837956,1,-1.0,"(18.0, 21.0]",0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
0136_01,Earth,False,G/23/S,PSO J318.5-22,47.0,False,97.0,418.0,126.0,25.0,55.0,Null,False,G/23/S,23.0,G,S,136.0,1.0,0.0,0.0,1.0,0.0,721.0,6.582025138892826,1,0.0,"(41.0, 49.0]",0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
0138_01,Earth,True,G/18/P,TRAPPIST-1e,13.0,False,0.0,0.0,0.0,0.0,0.0,Fayene Gambs,True,G/18/P,18.0,G,P,138.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0.0,"(-0.001, 13.0]",1,0,0,0,0,0,0,1,0,0,0,1,1,0,0
0138_02,Earth,False,E/5/P,Null,34.0,False,0.0,22.0,0.0,564.0,207.0,Monah Gambs,False,E/5/P,5.0,E,P,138.0,2.0,0.0,0.0,0.0,0.0,793.0,6.677083461247136,1,0.0,"(31.0, 35.0]",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0139_01,Europa,True,C/6/S,55 Cancri e,35.0,False,0.0,0.0,0.0,0.0,0.0,Charda Myling,True,C/6/S,6.0,C,S,139.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0.0,"(31.0, 35.0]",0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
0140_01,Earth,True,G/19/P,TRAPPIST-1e,24.0,False,0.0,0.0,0.0,0.0,0.0,Evaley Mejiaddox,True,G/19/P,19.0,G,P,140.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0.0,"(21.0, 24.0]",0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
0140_02,Earth,False,F/29/P,TRAPPIST-1e,26.0,False,440.0,0.0,0.0,0.0,462.0,Verney Whitakers,False,F/29/P,29.0,F,P,140.0,2.0,0.0,0.0,0.0,0.0,902.0,6.805722553416985,1,0.0,"(24.0, 27.0]",0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
0141_01,Mars,False,F/30/P,TRAPPIST-1e,31.0,False,,0.0,97.0,0.0,0.0,Pyrohs Harte,False,F/30/P,30.0,F,P,141.0,1.0,0.0,0.0,0.0,0.0,,,0,0.0,"(27.0, 31.0]",0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
0144_01,Earth,False,F/31/S,TRAPPIST-1e,20.0,False,0.0,420.0,210.0,0.0,0.0,Guadae Dayers,True,F/31/S,31.0,F,S,144.0,1.0,1.0,0.0,1.0,0.0,630.0,6.447305862541213,1,-1.0,"(18.0, 21.0]",0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
0146_01,Earth,False,G/25/S,TRAPPIST-1e,56.0,False,0.0,0.0,0.0,0.0,0.0,Verly Wolferguson,False,G/25/S,25.0,G,S,146.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,"(49.0, 79.0]",0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
0147_01,Earth,True,G/26/S,TRAPPIST-1e,50.0,False,0.0,0.0,0.0,0.0,0.0,Samie Hubbarrison,True,G/26/S,26.0,G,S,147.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0.0,"(49.0, 79.0]",0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
0148_01,Mars,False,F/31/P,TRAPPIST-1e,42.0,False,1072.0,0.0,10.0,0.0,76.0,Corsh Pashe,False,F/31/P,31.0,F,P,148.0,1.0,0.0,0.0,0.0,0.0,1158.0,7.055312843339752,1,0.0,"(41.0, 49.0]",0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
0149_01,Earth,True,G/27/S,55 Cancri e,,False,0.0,0.0,0.0,0.0,0.0,Billya Hubbarrison,True,G/27/S,27.0,G,S,149.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0.0,,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
0151_01,Earth,True,G/20/P,55 Cancri e,38.0,False,0.0,0.0,0.0,0.0,0.0,Shanie Simson,False,G/20/P,20.0,G,P,151.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1.0,"(35.0, 41.0]",0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
0152_01,Earth,False,F/32/P,Null,41.0,False,0.0,0.0,0.0,0.0,607.0,Andan Estron,False,F/32/P,32.0,F,P,152.0,1.0,0.0,0.0,0.0,0.0,607.0,6.410174881966167,1,0.0,"(35.0, 41.0]",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0160_01,Earth,False,G/22/P,TRAPPIST-1e,22.0,False,4119.0,0.0,0.0,0.0,61.0,Gory Atkinney,False,G/22/P,22.0,G,P,160.0,1.0,0.0,0.0,0.0,0.0,4180.0,8.338305731356565,1,0.0,"(21.0, 24.0]",0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
0163_01,Europa,True,B/8/P,TRAPPIST-1e,26.0,False,0.0,0.0,0.0,0.0,0.0,Kabiton Hetforhaft,True,B/8/P,8.0,B,P,163.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0.0,"(24.0, 27.0]",0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
0163_02,Europa,True,B/8/P,TRAPPIST-1e,17.0,False,0.0,0.0,0.0,0.0,0.0,Scharab Hetforhaft,True,B/8/P,8.0,B,P,163.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0.0,"(13.0, 18.0]",0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
0164_01,Earth,False,G/28/S,TRAPPIST-1e,57.0,False,50.0,1688.0,0.0,,135.0,Fany Hutchinton,True,G/28/S,28.0,G,S,164.0,1.0,1.0,0.0,1.0,0.0,,,0,-1.0,"(49.0, 79.0]",0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
0164_02,Earth,True,G/28/S,PSO J318.5-22,17.0,False,0.0,0.0,0.0,0.0,0.0,Ianya Hutchinton,False,G/28/S,28.0,G,S,164.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0,1.0,"(13.0, 18.0]",0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
0165_01,Mars,True,F/37/P,TRAPPIST-1e,35.0,Null,0.0,0.0,0.0,0.0,0.0,Graven Anche,True,F/37/P,37.0,F,P,165.0,1.0,1.0,1.0,0.0,,0.0,0.0,0,0.0,"(31.0, 35.0]",0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
0167_01,Mars,True,F/35/S,TRAPPIST-1e,13.0,False,0.0,0.0,0.0,0.0,0.0,Miten Floaf,True,F/35/S,35.0,F,S,167.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0.0,"(-0.001, 13.0]",1,0,0,0,0,0,1,0,0,0,0,1,0,0,1
0167_02,Mars,False,F/35/S,TRAPPIST-1e,27.0,False,1365.0,0.0,48.0,22.0,137.0,Rios Floaf,False,F/35/S,35.0,F,S,167.0,2.0,0.0,0.0,1.0,0.0,1572.0,7.360739903058278,1,0.0,"(24.0, 27.0]",0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
0169_01,Earth,True,G/23/P,TRAPPIST-1e,31.0,False,0.0,0.0,0.0,0.0,0.0,Wandy Fisherry,False,G/23/P,23.0,G,P,169.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1.0,"(27.0, 31.0]",0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
0170_01,Earth,False,E/10/S,TRAPPIST-1e,24.0,False,0.0,0.0,0.0,221.0,567.0,Mollie Mcmahoney,False,E/10/S,10.0,E,S,170.0,1.0,0.0,0.0,1.0,0.0,788.0,6.670766320845874,1,0.0,"(21.0, 24.0]",0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
0171_01,Earth,True,G/30/S,PSO J318.5-22,19.0,False,0.0,0.0,0.0,0.0,0.0,Coracy Gordanieves,True,G/30/S,30.0,G,S,171.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0.0,"(18.0, 21.0]",0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
0172_01,Earth,True,G/24/P,TRAPPIST-1e,32.0,False,0.0,0.0,0.0,0.0,0.0,Hanna Johnshines,True,G/24/P,24.0,G,P,172.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0.0,"(31.0, 35.0]",0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
0173_01,Earth,Null,E/11/S,TRAPPIST-1e,58.0,False,0.0,985.0,0.0,5.0,0.0,Hilip Grifford,True,E/11/S,11.0,E,S,173.0,1.0,1.0,,1.0,0.0,990.0,6.898714534329988,1,-1.0,"(49.0, 79.0]",0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
0174_01,Earth,False,F/38/P,55 Cancri e,21.0,False,287.0,0.0,16.0,115.0,175.0,Doryn Lambles,False,F/38/P,38.0,F,P,174.0,1.0,0.0,0.0,0.0,0.0,593.0,6.386879319362645,1,0.0,"(18.0, 21.0]",0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
0177_01,Europa,False,B/2/S,TRAPPIST-1e,38.0,False,0.0,10346.0,1.0,14970.0,2111.0,Toperon Iniouser,False,B/2/S,2.0,B,S,177.0,1.0,0.0,0.0,1.0,0.0,27428.0,10.219356126832537,1,0.0,"(35.0, 41.0]",0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
0178_01,Mars,False,D/6/S,TRAPPIST-1e,38.0,False,3414.0,0.0,161.0,28.0,119.0,Wees Knik,False,D/6/S,6.0,D,S,178.0,1.0,0.0,0.0,1.0,0.0,3722.0,8.222285073872717,1,0.0,"(35.0, 41.0]",0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
0179_01,Earth,False,G/26/P,TRAPPIST-1e,19.0,False,1.0,219.0,673.0,2.0,11.0,Elaney Webstephrey,True,G/26/P,26.0,G,P,179.0,1.0,1.0,0.0,0.0,0.0,906.0,6.810142450115136,1,-1.0,"(18.0, 21.0]",0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
0179_02,Earth,False,G/26/P,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,Raque Webstephrey,False,G/26/P,26.0,G,P,179.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,"(-0.001, 13.0]",1,0,0,0,0,0,0,1,0,0,0,1,1,0,0
0179_03,Earth,False,G/26/P,TRAPPIST-1e,3.0,False,0.0,0.0,0.0,0.0,0.0,Sallyl Webstephrey,True,G/26/P,26.0,G,P,179.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0,-1.0,"(-0.001, 13.0]",1,0,0,0,0,0,0,1,0,0,0,1,1,0,0
0181_01,Earth,False,G/27/P,TRAPPIST-1e,20.0,False,0.0,0.0,3.0,299.0,92.0,Nancis Brighttt,False,G/27/P,27.0,G,P,181.0,1.0,0.0,0.0,0.0,0.0,394.0,5.978885764901122,1,0.0,"(18.0, 21.0]",0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
0182_01,Europa,True,C/3/P,TRAPPIST-1e,24.0,False,0.0,0.0,0.0,0.0,0.0,Ksorab Disight,True,C/3/P,3.0,C,P,182.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0.0,"(21.0, 24.0]",0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
0183_01,Earth,False,F/36/S,TRAPPIST-1e,37.0,False,17.0,146.0,426.0,0.0,232.0,Stany Weaves,True,F/36/S,36.0,F,S,183.0,1.0,1.0,0.0,1.0,0.0,821.0,6.71174039505618,1,-1.0,"(35.0, 41.0]",0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
0186_01,Earth,False,G/28/P,TRAPPIST-1e,25.0,False,62.0,0.0,0.0,0.0,956.0,Camiet Shephendry,False,G/28/P,28.0,G,P,186.0,1.0,0.0,0.0,0.0,0.0,1018.0,6.926577033222725,1,0.0,"(24.0, 27.0]",0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
0188_01,Earth,True,G/31/S,TRAPPIST-1e,56.0,False,0.0,0.0,0.0,0.0,0.0,Branda Romez,True,G/31/S,31.0,G,S,188.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0.0,"(49.0, 79.0]",0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
0189_01,Earth,False,E/8/P,55 Cancri e,49.0,False,84.0,3.0,401.0,202.0,98.0,Helly Booters,False,E/8/P,8.0,E,P,189.0,1.0,0.0,0.0,0.0,0.0,788.0,6.670766320845874,1,0.0,"(41.0, 49.0]",0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
0190_01,Earth,True,G/32/S,55 Cancri e,11.0,False,0.0,0.0,0.0,0.0,0.0,Null,False,G/32/S,32.0,G,S,190.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0,1.0,"(-0.001, 13.0]",1,0,0,0,0,0,0,1,0,1,0,0,1,0,0
0192_01,Earth,True,G/29/P,TRAPPIST-1e,1.0,False,0.0,0.0,0.0,0.0,0.0,Tance Adavisons,True,G/29/P,29.0,G,P,192.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0.0,"(-0.001, 13.0]",1,0,0,0,0,0,0,1,0,0,0,1,1,0,0
0192_02,Earth,False,G/29/P,TRAPPIST-1e,8.0,False,0.0,0.0,0.0,0.0,0.0,Robyny Adavisons,False,G/29/P,29.0,G,P,192.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,"(-0.001, 13.0]",1,0,0,0,0,0,0,1,0,0,0,1,1,0,0
